Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Long Statement,The length of the statement "productNameText=UIUtils.createLabelText(infoGroup`UIConnectionMessages.controls_client_homes_panel_label_product_name`null`SWT.BORDER | SWT.READ_ONLY);" is 151.,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Long Statement,The length of the statement "productVersionText=UIUtils.createLabelText(infoGroup`UIConnectionMessages.controls_client_homes_panel_label_product_version`null`SWT.BORDER | SWT.READ_ONLY);" is 157.,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Magic Number,The method contains a magic number: 2,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Magic Number,The method contains a magic number: 5,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Magic Number,The method contains a magic number: 200,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Magic Number,The method contains a magic number: 2,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Magic Number,The method contains a magic number: 5,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Magic Number,The method contains a magic number: 2,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Magic Number,The method contains a magic number: 300,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,ClientHomesPanel,Magic Number,The method contains a magic number: 2,84
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,removeClientHome,Long Statement,The length of the statement "if (UIUtils.confirmAction(getShell()`UIConnectionMessages.controls_client_homes_panel_confirm_remove_home_title`NLS.bind(UIConnectionMessages.controls_client_homes_panel_confirm_remove_home_text`info.location.getName()))) {" is 223.,164
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,selectHome,Long Statement,The length of the statement "productNameText.setText(home == null ? "" : CommonUtils.notEmpty(nativeClientLocationManager.getProductName(home.location)));" is 125.,202
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,selectHome,Long Statement,The length of the statement "productVersionText.setText(home == null ? "" : CommonUtils.notEmpty(nativeClientLocationManager.getProductVersion(home.location)));" is 131.,202
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,loadHomes,Long Statement,The length of the statement "TableItem item=createHomeItem(clientManager`home`home instanceof RemoteNativeClientLocation || providedHomes.contains(home));" is 125.,239
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesPanel,createHomeItem,Long Statement,The length of the statement "homeInfo.isDefault=defaultLocalClientLocation != null && clientLocation.getName().equals(defaultLocalClientLocation.getName());" is 127.,270
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesSelector,ClientHomesSelector,Magic Number,The method contains a magic number: 2,65
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesSelector,ClientHomesSelector,Magic Number,The method contains a magic number: 30,65
.,org.jkiss.dbeaver.ui.dialogs.connection,ClientHomesSelector,populateHomes,Complex Method,Cyclomatic complexity of the method is 8,116
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,loadSettings,Complex Method,Cyclomatic complexity of the method is 10,106
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,loadSettings,Long Identifier,The length of the field databaseDocumentationInfoLabel is 30.,106
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,loadSettings,Long Statement,The length of the statement "final DBPDriverSubstitutionDescriptor[] substitutions=DataSourceProviderRegistry.getInstance().getAllDriverSubstitutions();" is 123.,106
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,saveSettings,Long Statement,The length of the statement "final DBPDriverSubstitutionDescriptor[] substitutions=DataSourceProviderRegistry.getInstance().getAllDriverSubstitutions();" is 123.,152
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Long Statement,The length of the statement "variablesHintLabel=new VariablesHintLabel(panel`UIConnectionMessages.dialog_connection_edit_connection_settings_variables_hint_label`UIConnectionMessages.dialog_connection_edit_connection_settings_variables_hint_label`DBPConnectionConfiguration.INTERNAL_CONNECT_VARIABLES`false);" is 279.,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Long Statement,The length of the statement "Button advSettingsButton=UIUtils.createDialogButton(panel`UIConnectionMessages.dialog_connection_edit_wizard_conn_conf_general_link`new SelectionAdapter(){" is 155.,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Long Statement,The length of the statement "Button driverButton=UIUtils.createDialogButton(driverInfoComp`UIConnectionMessages.dialog_connection_edit_driver_button`new SelectionAdapter(){" is 143.,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Long Statement,The length of the statement "licenseButton=UIUtils.createDialogButton(driverInfoComp`UIConnectionMessages.dialog_edit_driver_text_driver_license`new SelectionAdapter(){" is 139.,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Magic Number,The method contains a magic number: 5,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Magic Number,The method contains a magic number: 2,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Magic Number,The method contains a magic number: 2,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Magic Number,The method contains a magic number: 5,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Magic Number,The method contains a magic number: 5,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Magic Number,The method contains a magic number: 5,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverPanel,Magic Number,The method contains a magic number: 2,185
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,formDatabaseDocumentationInfoLabel,Long Identifier,The length of the identifier databaseDocumentationSuffixURL is 30.,275
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,formDatabaseDocumentationInfoLabel,Long Identifier,The length of the field databaseDocumentationInfoLabel is 30.,275
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,formDatabaseDocumentationInfoLabel,Long Statement,The length of the statement "databaseDocumentationInfoLabel=UIUtils.createInfoLabel(panel`UIConnectionMessages.dialog_connection_database_documentation`() -> {" is 130.,275
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createPasswordControls,Long Statement,The length of the statement "savePasswordCheck=UIUtils.createCheckbox(panel`UIConnectionMessages.dialog_connection_wizard_final_checkbox_save_password`dataSource == null || dataSource.isSavePassword());" is 173.,317
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createPasswordControls,Magic Number,The method contains a magic number: 2,317
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,showPasswordText,Long Statement,The length of the statement "if (!serviceSecurity.validatePassword(site.getProject()`"Enter project password"`"Enter project password to unlock connection password view"`true)) {" is 149.,351
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createConnectionModeSwitcher,Long Statement,The length of the statement "typeManualRadio=UIUtils.createRadioButton(modeGroup`UIConnectionMessages.dialog_connection_host_label`false`typeSwitcher);" is 122.,376
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createConnectionModeSwitcher,Magic Number,The method contains a magic number: 3,376
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createConnectionModeSwitcher,Magic Number,The method contains a magic number: 3,376
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverSubstitutionControls,Long Statement,The length of the statement "final DBPDriverSubstitutionDescriptor[] driverSubstitutions=DataSourceProviderRegistry.getInstance().getAllDriverSubstitutions();" is 129.,388
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverSubstitutionControls,Long Statement,The length of the statement "driverSubstitutionCombo=UIUtils.createLabelCombo(substitutionGroup`"Driver type"`NLS.bind("Replaces the current driver ({0}) with the selected one.\nProvides all functionality of the original driver but driven by the substituting driver."`site.getActiveDataSource().getDriver().getFullName())`SWT.DROP_DOWN | SWT.READ_ONLY);" is 324.,388
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageAbstract,createDriverSubstitutionControls,Magic Number,The method contains a magic number: 2,388
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageWithAuth,loadSettings,Long Statement,The length of the statement "DBPAuthModelDescriptor selectedAuthModel=activeDataSource.getDriver().getDataSourceProvider().detectConnectionAuthModel(activeDataSource.getDriver()`configuration);" is 164.,64
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPageWithAuth,loadSettings,Long Statement,The length of the statement "authModelSelector.loadSettings(getSite().getActiveDataSource()`selectedAuthModel`getDefaultAuthModelId(activeDataSource));" is 122.,64
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPropertiesControl,createNewProperty,Long Statement,The length of the statement "String propName=EnterNameDialog.chooseName(getControl().getShell()`UIConnectionMessages.controls_connection_properties_dialog_new_property_title);" is 146.,139
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPropertiesControl,loadDriverProperties,Long Statement,The length of the statement "final DBPPropertyDescriptor[] connectionsProps=driver.getDataSourceProvider().getConnectionProperties(monitor`driver`connectionInfo);" is 133.,160
.,org.jkiss.dbeaver.ui.dialogs.connection,ConnectionPropertiesControl,loadCustomProperties,Long Statement,The length of the statement "customProperties.add(new PropertyDescriptor(USER_PROPERTIES_CATEGORY`propName`propName`null`String.class`false`null`null`true));" is 128.,174
.,org.jkiss.dbeaver.ui.dialogs.connection,DatabaseNativeAuthModelConfigurator,makeAuthControlLayoutData,Magic Number,The method contains a magic number: 20,92
.,org.jkiss.dbeaver.ui.dialogs.connection,DatabaseNativeAuthModelConfigurator,loadSettings,Complex Method,Cyclomatic complexity of the method is 9,101
.,org.jkiss.dbeaver.ui.dialogs.connection,DatabaseNativeAuthModelConfigurator,createPasswordControls,Long Statement,The length of the statement "savePasswordCheck=UIUtils.createCheckbox(panel`UIConnectionMessages.dialog_connection_wizard_final_checkbox_save_password`!CREDENTIALS_SAVE_RESTRICTED && (dataSource == null || dataSource.isSavePassword() || isForceSaveCredentials()));" is 235.,184
.,org.jkiss.dbeaver.ui.dialogs.connection,DatabaseNativeAuthModelConfigurator,createPasswordControls,Magic Number,The method contains a magic number: 2,184
.,org.jkiss.dbeaver.ui.dialogs.connection,DatabaseNativeAuthModelConfigurator,showPasswordText,Long Statement,The length of the statement "if (!serviceSecurity.validatePassword(dataSource.getProject()`"Enter project password"`"Enter project password to unlock connection password view"`true)) {" is 155.,237
.,org.jkiss.dbeaver.ui.dialogs.connection,DriverPropertiesDialogPage,setVisible,Empty catch clause,The method has an empty catch block.,64
.,org.jkiss.dbeaver.ui.dialogs.connection,DriverPropertiesDialogPage,setVisible,Long Statement,The length of the statement "final DataSourceDescriptor tempDataSource=new DataSourceDescriptor(site.getDataSourceRegistry()`activeDataSource.getId()`activeDataSource.getDriver()`tmpConnectionInfo);" is 169.,64
.,org.jkiss.dbeaver.ui.dialogs.connection,DriverPropertiesDialogPage,createControl,Long Statement,The length of the statement "Control infoLabel=UIUtils.createInfoLabel(linksComposite`UIConnectionMessages.dialog_setting_connection_driver_properties_advanced);" is 132.,135
.,org.jkiss.dbeaver.ui.dialogs.connection,DriverPropertiesDialogPage,createControl,Long Statement,The length of the statement "netConfigLink.setText("<a>" + UIConnectionMessages.dialog_setting_connection_driver_properties_docs_web_reference + "</a>");" is 124.,135
.,org.jkiss.dbeaver.ui.dialogs.connection,DriverPropertiesDialogPage,createControl,Magic Number,The method contains a magic number: 200,135
.,org.jkiss.dbeaver.ui.dialogs.connection,DriverPropertiesDialogPage,createControl,Magic Number,The method contains a magic number: 3,135
.,org.jkiss.dbeaver.ui.dialogs.connection,ProjectSelectorPanel,ProjectSelectorPanel,Complex Method,Cyclomatic complexity of the method is 9,57
.,org.jkiss.dbeaver.ui.dialogs.connection,ProjectSelectorPanel,ProjectSelectorPanel,Long Parameter List,The method has 5 parameters. ,57
.,org.jkiss.dbeaver.ui.dialogs.connection,ProjectSelectorPanel,ProjectSelectorPanel,Long Statement,The length of the statement "projectGroup.setLayoutData(new GridData(alignRight ? GridData.HORIZONTAL_ALIGN_END : GridData.HORIZONTAL_ALIGN_BEGINNING));" is 123.,57
.,org.jkiss.dbeaver.ui.dialogs.connection,ProjectSelectorPanel,ProjectSelectorPanel,Magic Number,The method contains a magic number: 3,57
.,org.jkiss.dbeaver.ui.dialogs.connection,ProjectSelectorPanel,ProjectSelectorPanel,Magic Number,The method contains a magic number: 2,57
.,org.jkiss.dbeaver.ui.dialogs.connection,ProjectSelectorPanel,ProjectSelectorPanel,Magic Number,The method contains a magic number: 2,57
.,org.jkiss.dbeaver.ui.e4,DBeaverPartList,DBeaverPartList,Long Parameter List,The method has 7 parameters. ,51
.,org.jkiss.dbeaver.ui.e4,DBeaverStackRenderer,showAvailableItems,Long Statement,The length of the statement "final DBeaverPartList list=new DBeaverPartList(folder.getShell()`SWT.ON_TOP`SWT.V_SCROLL | SWT.H_SCROLL`ctx.get(EPartService.class)`stack`this`true);" is 149.,83
.,org.jkiss.dbeaver.ui.e4,DBeaverStackRenderer,showAvailableItems,Magic Number,The method contains a magic number: 2,83
.,org.jkiss.dbeaver.ui.e4,DBeaverStackRenderer,showAvailableItems,Magic Number,The method contains a magic number: 3,83
.,org.jkiss.dbeaver.ui.e4,DBeaverStackRenderer,populateTabMenu,Long Identifier,The length of the identifier menuItemDisableSQLSyntaxParser is 30.,130
.,org.jkiss.dbeaver.ui.e4,DBeaverStackRenderer,populateTabMenu,Long Statement,The length of the statement "menuItemDisableSQLSyntaxParser.setEnabled(ActionUtils.isCommandEnabled(SQLEditorCommands.CMD_DISABLE_SQL_SYNTAX_PARSER`workbenchPart.getSite()));" is 145.,130
.,org.jkiss.dbeaver.ui.e4,DBeaverStackRenderer,populateFileMenu,Complex Conditional,The conditional expression inputFile != null && inputFile.getParent() instanceof IFolder && inputFile.getParent().getLocation() != null is complex.,187
.,org.jkiss.dbeaver.ui.e4,DBeaverStackRenderer,populateFileMenu,Complex Conditional,The conditional expression inputFile != null && (inputFile.getLocation() != null || inputFile.getLocationURI() != null) || file != null && file.getPath() != null is complex.,187
.,org.jkiss.dbeaver.ui.e4,DBeaverStackRenderer,populateFileMenu,Complex Method,Cyclomatic complexity of the method is 9,187
